category,opendb_id,name,manufacturer,part_numbers,socket,cpu_tdp_w,motherboard_ram_type,motherboard_form_factor,ram_type,ram_generation,ram_capacity_gb,ram_modules_quantity,gpu_tdp_w,gpu_memory_gb,psu_wattage_w,psu_efficiency_rating,case_form_factor,case_supported_motherboard_form_factors,storage_type,storage_interface,storage_nvme,storage_capacity_gb,price,score,reviews,pricing_match_sku,source_file
CPU,d0417de1-fcf0-4a60-b8e6-a4406159e80a,AMD Ryzen 3 1200 3.1 GHz 4-Core AM4,AMD,YD1200BBAEBOX|116742,AM4,65,,,,,,,,,,,,,,,,,69.99,9.04,374,YD1200BBAEBOX,CPU/d0417de1-fcf0-4a60-b8e6-a4406159e80a.json
CPU,d16d9c6a-2f9d-4310-a243-b3852976fc11,Intel Core i3 10100F 3.6 GHz 4-Core LGA1200,Intel,BX8070110100F,LGA 1200,65,,,,,,,,,,,,,,,,,82.99,8.67,6,BX8070110100F,CPU/d16d9c6a-2f9d-4310-a243-b3852976fc11.json
CPU,d19e2b2c-c5ec-4329-8c7d-b695a93ee164,Intel Core i7-7820X 3.6 GHz 8-Core,Intel,BX80673I77820X,LGA 2066,140,,,,,,,,,,,,,,,,,629.9,9.7,47,BX80673I77820X,CPU/d19e2b2c-c5ec-4329-8c7d-b695a93ee164.json
CPU,d282c5c7-eeb1-4082-aa63-b582afc15062,Intel Core i9 10850KA Avengers Limited Edition 3.6 GHz 10-Core LGA1200,Intel,BX8070110850KA,LGA 1200,125,,,,,,,,,,,,,,,,,479.9,10,6,BX8070110850KA,CPU/d282c5c7-eeb1-4082-aa63-b582afc15062.json
CPU,d2e54c6a-4407-48cd-8266-761219fc89c3,Intel Core i9 10920X 3.5 GHz 12-Core LGA2066,Intel,BX8069510920X,LGA 2066,165,,,,,,,,,,,,,,,,,729.9,10,3,BX8069510920X,CPU/d2e54c6a-4407-48cd-8266-761219fc89c3.json
CPU,d3e5a050-6322-4d23-ab24-4d429dae60a0,AMD Ryzen 3 1300X,AMD,YD130XBBAEBOX,AM4,65,,,,,,,,,,,,,,,,,112.1157025,9.33,95,YD130XBBAEBOX,CPU/d3e5a050-6322-4d23-ab24-4d429dae60a0.json
CPU,d47b30db-de48-4806-95bb-f3ee27d254bf,AMD Ryzen 9 5950X 3.4 GHz 16-Core AM4,AMD,100-100000059WOF|AMD Ryzen 9 5950X,AM4,105,,,,,,,,,,,,,,,,,849.9,9.78,9,100-100000059WOF,CPU/d47b30db-de48-4806-95bb-f3ee27d254bf.json
CPU,d4f192f2-115a-4821-9510-369615c4b0a4,AMD Ryzen 5 2600 3.4 GHz 6-Core AM4,AMD,YD2600BBAFBOX,AM4,65,,,,,,,,,,,,,,,,,139.9,9.56,2264,YD2600BBAFBOX,CPU/d4f192f2-115a-4821-9510-369615c4b0a4.json
CPU,d95fc453-27c6-4e83-80d6-4a4e40ca46ed,AMD Ryzen 7 1800X 3.6 GHz 8-Core AM4,AMD,YD180XBCAEWOF,AM4,95,,,,,,,,,,,,,,,,,219.89,9.66,164,YD180XBCAEWOF,CPU/d95fc453-27c6-4e83-80d6-4a4e40ca46ed.json
CPU,d991d8bb-9681-4308-8c42-efdc003a84cd,Intel Core i7 9700K 3.6 GHz 8-Core LGA1151,Intel,BX80684I79700K,LGA 1151,95,,,,,,,,,,,,,,,,,309.91,9.62,1287,BX80684I79700K,CPU/d991d8bb-9681-4308-8c42-efdc003a84cd.json
CPU,e155f7cf-5720-4f15-bf3c-96a1dfca8ac0,AMD Threadripper 3970X 3.7 GHz 32-Core sTRX4,AMD,100-100000011WOF|AMD Ryzen Threadripper 3970X,sTRX4,280,,,,,,,,,,,,,,,,,2099,9.75,8,100-100000011WOF,CPU/e155f7cf-5720-4f15-bf3c-96a1dfca8ac0.json
CPU,e44c434a-a394-4360-a930-b8eaf77ab427,Intel Core i5 7400 3 GHz 4-Core LGA1151,Intel,BX80677I57400,LGA 1151,65,,,,,,,,,,,,,,,,,149.89,9.26,730,BX80677I57400,CPU/e44c434a-a394-4360-a930-b8eaf77ab427.json
CPU,e5cfe8e9-61ec-49b0-9292-7a56aed758aa,Intel Core i5 10600K 4.1 GHz 6-Core LGA1200,Intel,BX8070110600K|PK8071305129200,LGA 1200,125,,,,,,,,,,,,,,,,,254.9,9.58,71,BX8070110600K,CPU/e5cfe8e9-61ec-49b0-9292-7a56aed758aa.json
CPU,ec460ae9-d125-4d92-ac76-87645aedf616,Intel Core i7 10700 2.9 GHz 8-Core LGA1200,Intel,BX8070110700|BX8070110700-2,LGA 1200,65,,,,,,,,,,,,,,,,,319.9,9.67,30,BX8070110700,CPU/ec460ae9-d125-4d92-ac76-87645aedf616.json
CPU,ef919fd3-b02f-414b-987f-7fea17ff8d82,Intel Core i7 7740X 4.3 GHz 4-Core LGA2066,Intel,BX80677I77740X|i7-7740X,LGA 2066,112,,,,,,,,,,,,,,,,,299.9,8.06,31,BX80677I77740X,CPU/ef919fd3-b02f-414b-987f-7fea17ff8d82.json
CPU,efca94bc-ba7e-4149-a633-7d3f548f7ed8,Intel Core i5 11400F 2.6 GHz 6-Core LGA1200,Intel,BX8070811400F|BX8070811400|BXC8070811400F|BX8070110400F,LGA 1200,65,,,,,,,,,,,,,,,,,149.89,9.67,73,BX8070110400F,CPU/efca94bc-ba7e-4149-a633-7d3f548f7ed8.json
CPU,f165b2c9-fa32-4bfd-8ebe-2a0606dec25e,Intel Core i3 10100 3.6 GHz 4-Core LGA1200,Intel,BX8070110100,LGA 1200,65,,,,,,,,,,,,,,,,,92.98347107,9.58,19,BX8070110100,CPU/f165b2c9-fa32-4bfd-8ebe-2a0606dec25e.json
CPU,f34f9bc1-0136-43ee-bd78-a9efbd0e5f17,AMD Ryzen 5 3600 3.6 GHz 6-Core AM4,AMD,100-100000031BOX|100-100000031SBX|AMD Ryzen 5 3600,AM4,65,,,,,,,,,,,,,,,,,204.9,9.59,2431,100-100000031BOX,CPU/f34f9bc1-0136-43ee-bd78-a9efbd0e5f17.json
CPU,f6b68476-baa6-4789-ba01-e34cb34567b3,Intel Core i5 9400F 2.9 GHz 6-Core LGA1151,Intel,BX80684I59400F,LGA 1151,65,,,,,,,,,,,,,,,,,129.91,9.44,496,BX80684I59400F,CPU/f6b68476-baa6-4789-ba01-e34cb34567b3.json
CPU,f830b297-cdce-4cfd-b0c8-c6e49bcb86b0,Intel Core i5 10600K 4.1 GHz 6-Core LGA1200,Intel,BX8070110600KA,LGA 1200,125,,,,,,,,,,,,,,,,,269.9,9.71,7,BX8070110600KA,CPU/f830b297-cdce-4cfd-b0c8-c6e49bcb86b0.json
GPU,00497ed5-6128-4217-bb2e-f7d8c4c9af2c,Sapphire 21291-01-40G Radeon VII 16GB HBM2 Silver,Sapphire,21291-01-40G,,,,,,,,,300,16,,,,,,PCIe x16,,,769.9,9.23,13,21291-01-40G,GPU/00497ed5-6128-4217-bb2e-f7d8c4c9af2c.json
GPU,02617af7-019a-418e-bbf3-5ed2c431ace2,Sapphire PULSE Radeon RX 580 4GB GDDR5 Black,Sapphire,11265-09-20G|100411P4GOCL,,,,,,DDR5,,,225,4,,,,,,PCIe x16,,,375.8760331,9,25,11265-09-20G,GPU/02617af7-019a-418e-bbf3-5ed2c431ace2.json
GPU,02a12d99-d081-4e33-93e1-0c376691df1d,Zotac GAMING Trinity GeForce RTX 3090 24GB GDDR6X Black,Zotac,ZT-A30900D-10P,,,,,,,,,350,24,,,,,,PCIe x16,,,1579.9,9.7,27,ZT-A30900D-10P,GPU/02a12d99-d081-4e33-93e1-0c376691df1d.json
GPU,046613fb-2e10-4f33-82dc-8263516c0e92,Asus STRIX GAMING GeForce RTX 3080 10GB GDDR6X Black,Asus,ROG-STRIX-RTX3080-10G-GAMING|90YV0FA0-M0NM00,,,,,,,,,320,10,,,,,,PCIe x16,,,849.9,0,0,90YV0FA0-M0NM00,GPU/046613fb-2e10-4f33-82dc-8263516c0e92.json
GPU,0653d195-f151-4cb7-a4a8-d78004183fb7,EVGA GeForce RTX 3080 XC3 ULTRA GAMING,EVGA,10G-P5-3883-KR|10G-P5-3885-KR,,,,,,,,,320,10,,,,,,PCIe 4.0 x16,,,799.89,10,2,10G-P5-3883-KR,GPU/0653d195-f151-4cb7-a4a8-d78004183fb7.json
GPU,065f309c-bf41-406d-bfcd-5123917539cd,GIGABYTE Eagle GeForce GTX 1650 4GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N1656EAGLE OC-4GD,GIGABYTE,GV-N1656EAGLE OC-4GD,,,,,,,,,85,4,,,,,,PCIe 3.0 x16,,,159.9,0,0,GV-N1656EAGLE OC-4GD,GPU/065f309c-bf41-406d-bfcd-5123917539cd.json
GPU,0a9137f5-c119-4b57-810d-160f9901bab1,GeForce RTX 3080 10GB XLR8 Gaming REVEL EPIC-X RGB Triple Fan Edition,PNY,VCG308010TFXPPB,,,,,,,,,320,10,,,,,,PCIe 4.0 x16,,,769.9,9.33,3,VCG308010TFXPPB,GPU/0a9137f5-c119-4b57-810d-160f9901bab1.json
GPU,0ae589b4-5109-4738-bf1b-217229e08899,MSI GT 710 1GD3H LP GeForce GT 710 1 GB,MSI,GT 710 1GD3H LP|V809-1899R|912-V809-1899,,,,,,,,,19,1,,,,,,PCIe x16,,,39.99,8.93,199,912-V809-1899,GPU/0ae589b4-5109-4738-bf1b-217229e08899.json
GPU,0d14abce-6af3-455e-8063-df01e7c5ba68,Asus Radeon RX 5700 XT STRIX GAMING OC 8GB GDDR6 Black,Asus,ROG-STRIX-RX5700XT-O8G-GAMING|90YV0D90-M0NA00,,,,,,,,,225,8,,,,,,PCIe x16,,,449.9,9.01,71,90YV0D90-M0NA00,GPU/0d14abce-6af3-455e-8063-df01e7c5ba68.json
GPU,0d7f3e75-c29d-45e1-9f51-0161a4f38ab4,"SAPPHIRE PULSE Radeon RX 580 8GB GDDR5 PCI-E Dual HDMI / DVI-D / Dual DP OC w/ Backplate (UEFI), 100411P8GOCL",SAPPHIRE,11265-05-20G,,,,,,DDR5,,,185,8,,,,,,PCIe 3.0 x16,,,225,9.27,666,11265-05-20G,GPU/0d7f3e75-c29d-45e1-9f51-0161a4f38ab4.json
GPU,0fbb38bd-8b76-42e3-8376-6fdeff8f485c,PNY Quadro RTX 5000 Silver / Black 16GB GDDR6 Silver / Black,PNY,VCQRTX5000-PB,,,,,,,,,265,16,,,,,,PCIe x16,,,2101.016529,0,0,VCQRTX5000-PB,GPU/0fbb38bd-8b76-42e3-8376-6fdeff8f485c.json
GPU,117df1ed-1006-451d-99f0-5b43db5013dd,EVGA FTW3 ULTRA GAMING GeForce RTX 3070 8GB GDDR6 Black / Silver,EVGA,08G-P5-3767-KR,,,,,,,,,220,8,,,,,,PCIe x16,,,689.91,0,0,08G-P5-3767-KR,GPU/117df1ed-1006-451d-99f0-5b43db5013dd.json
GPU,12332ab5-a01c-4e15-80a6-1925313059b1,EVGA 02G-P3-2717-KR GeForce GT 710 2 GB PCIe x8,EVGA,02G-P3-2717-KR,,,,,,,,,19,2,,,,,,PCIe x8,,,46.87603306,0,0,02G-P3-2717-KR,GPU/12332ab5-a01c-4e15-80a6-1925313059b1.json
GPU,127928b1-6270-4f26-a362-07fc95895305,Gigabyte OC GeForce GTX 1660 Ti 6GB GDDR6 Black / Gray,Gigabyte,GV-N166TOC-6GD,,,,,,,,,120,6,,,,,,PCIe x16,,,291.9,9.44,18,GV-N166TOC-6GD,GPU/127928b1-6270-4f26-a362-07fc95895305.json
GPU,12e520e5-010f-4939-9333-1af20f405480,Asus Radeon RX 5700 STRIX GAMING OC 8GB GDDR6 Black,Asus,ROG-STRIX-RX5700-O8G-GAMING|90YV0DD0-M0NA00,,,,,,,,,180,8,,,,,,PCIe x16,,,468.107438,9,2,90YV0DD0-M0NA00,GPU/12e520e5-010f-4939-9333-1af20f405480.json
GPU,17412e4b-48ea-4648-9210-b0edbff29846,Sapphire PULSE RX 5700 XT,Sapphire,11293-01-20G,,,,,,,,,225,8,,,,,,PCIe 4.0 x16,,,435.4380165,8.21,47,11293-01-20G,GPU/17412e4b-48ea-4648-9210-b0edbff29846.json
GPU,1904f49d-e51d-4dc4-8998-7be2dcbc0b8a,Zotac GAMING Trinity OC GeForce RTX 3080 10GB GDDR6X Black,Zotac,ZT-A30800J-10P,,,,,,,,,320,10,,,,,,PCIe x16,,,779.91,8.83,12,ZT-A30800J-10P,GPU/1904f49d-e51d-4dc4-8998-7be2dcbc0b8a.json
GPU,192ab1cc-91ea-45f5-b07c-8167c8e53108,PNY XLR8 Gaming UPRISING EPIC-X RGB GeForce RTX 3080 10GB GDDR6X Black,PNY,VCG308010TFXMPB,,,,,,,,,320,10,,,,,,PCIe x16,,,809.9,0,0,VCG308010TFXMPB,GPU/192ab1cc-91ea-45f5-b07c-8167c8e53108.json
GPU,1a2aa791-2cda-4be6-99a4-20301742d82d,MSI GAMING X GeForce GTX 1660 6GB GDDR5 Black,MSI,GTX 1660 GAMING X 6G|G1660GX6|GEFORCE GTX 1660 GAMING X 6G|912-V379-009|V379-001R,,,,,,DDR5,,,130,6,,,,,,PCIe x16,,,244.9,9.68,76,912-V379-009,GPU/1a2aa791-2cda-4be6-99a4-20301742d82d.json
GPU,1a53a395-5410-4c3c-8735-59d15f1f6797,PNY GeForce RTX 3070 XLR8 Gaming REVEL EPIC-X RGB 8GB GDDR6 Black Silver,PNY,VCG30708TFXPPB,,,,,,,,,220,8,,,,,,PCIe x16,,,599.91,10,7,VCG30708TFXPPB,GPU/1a53a395-5410-4c3c-8735-59d15f1f6797.json
GPU,1a6d7fb2-1be9-403b-916f-bbf955bf0fdd,SAPPHIRE NITRO+ Radeon RX 5700 XT 8GB GDDR6,Sapphire,11293-03-40G|100416NT+8GSR,,,,,,,,,225,8,,,,,,PCIe 4.0 x16,,,459.9,8.98,125,11293-03-40G,GPU/1a6d7fb2-1be9-403b-916f-bbf955bf0fdd.json
GPU,1b74b133-8ac6-4aa7-9507-d7d9d3c5083f,ASUS Dual GeForce RTX 2060 EVO 6GB GDDR6,Asus,DUAL-RTX2060-O6G-EVO|90YV0CH2-M0NA00|90YV0CH2-MTAA00,,,,,,,,,160,6,,,,,,PCIe 3.0 x16,,,349.9,9.52,121,90YV0CH2-M0NA00,GPU/1b74b133-8ac6-4aa7-9507-d7d9d3c5083f.json
GPU,1c02fcf6-3aab-4792-aff6-254821d6eb0a,Asus STRIX GAMING OC Radeon RX 570 8GB GDDR5 Black,Asus,ROG-STRIX-RX570-O8G-GAMING|90YV0AJ8-M0NA00,,,,,,DDR5,,,150,8,,,,,,PCIe x16,,,199.9,9.38,183,90YV0AJ8-M0NA00,GPU/1c02fcf6-3aab-4792-aff6-254821d6eb0a.json
GPU,1c9125fc-b90f-48b8-95c5-a24d6e58e618,ASRock Radeon RX 580 OC Phantom Gaming D 8GB GDDR5 ,ASRock,PG D RADEON RX580 8G OC|PHANTOM D RX580 8G OC|90-GA0M00-00UANF,,,,,,DDR5,,,185,8,,,,,,PCIe 3.0 x16,,,219.91,8.69,67,90-GA0M00-00UANF,GPU/1c9125fc-b90f-48b8-95c5-a24d6e58e618.json
GPU,1ccb9c19-d15e-4135-b6fe-48b32a2cd514,Gigabyte D6 OC Rev 2.0 GeForce GTX 1650 G6 4GB GDDR6 Black / Silver,Gigabyte,GV-N1656OC-4GD|GV-N1656OC-4GD REV2.0,,,,,,,,,75,4,,,,,,PCIe x16,,,135.7768595,9.33,6,GV-N1656OC-4GD,GPU/1ccb9c19-d15e-4135-b6fe-48b32a2cd514.json
GPU,1ccd2340-733d-48e6-95ef-6be6a6b4d750,MSI GeForce GTX 1660 SUPER GAMING X 6GB GDDR6,MSI,GTX 1660 SUPER GAMING X|GEFORCE GTX 1660 SUPER GAMING X|V375-282R|G166SGX|GTX 1660 Super Gaming X,,,,,,,,,125,6,,,,,,PCIe 3.0 x16,,,267.89,9.43,113,GTX 1660 SUPER GAMING X,GPU/1ccd2340-733d-48e6-95ef-6be6a6b4d750.json
GPU,1e09d4d7-dd93-4ffe-8cb5-ead32f137b2d,Gigabyte GAMING OC PRO GeForce RTX 2060 6GB GDDR6 Black,Gigabyte,GV-N2060GAMINGOC PRO-6GD,,,,,,,,,160,6,,,,,,PCIe x16,,,343.2727273,9.68,175,GV-N2060GAMINGOC PRO-6GD,GPU/1e09d4d7-dd93-4ffe-8cb5-ead32f137b2d.json
GPU,200ba265-52ef-43a8-a040-18ccce789076,Asus ROG STRIX Radeon RX 580 8GB GDDR5 Black,Asus,ROG-STRIX-RX580-O8G-GAMING|STRIX-RX580-O8G-GAMING|90YV0AK0-M0NA00,,,,,,DDR5,,,185,8,,,,,,PCIe x16,,,307.0661157,8.67,12,90YV0AK0-M0NA00,GPU/200ba265-52ef-43a8-a040-18ccce789076.json
GPU,217aeb0e-0b79-4a1d-b867-7f526db1294f,Gigabyte Black / Orange GeForce GTX 1050 Ti 4GB GDDR5,Gigabyte,GV-N105TD5-4GD,,,,,,DDR5,,,75,4,,,,,,PCIe x16,,,127.0991736,9.31,323,GV-N105TD5-4GD,GPU/217aeb0e-0b79-4a1d-b867-7f526db1294f.json
GPU,218f6033-7e9d-4caf-9325-29103cf78efd,Sapphire Radeon RX VEGA 64 NITRO+ 8GB HBM2 Black / Silver,Sapphire,11275-03-40G|100410NT+SR,,,,,,,,,240,8,,,,,,PCIe x16,,,479.9,9.1,98,11275-03-40G,GPU/218f6033-7e9d-4caf-9325-29103cf78efd.json
GPU,223707b4-d43f-4ea4-a970-77b206109067,Sapphire PULSE Radeon RX 5500 XT 8GB GDDR6 Black,Sapphire,11295-01-20G|100418P8GL,,,,,,,,,135,8,,,,,,PCIe x16,,,219.91,9.42,24,11295-01-20G,GPU/223707b4-d43f-4ea4-a970-77b206109067.json
GPU,23ddf250-e1b4-45c8-ad3c-d3caa57a04ae,NVIDIA Quadro P620 2GB GDDR5,PNY,VCQP620-PB,,,,,,DDR5,,,40,2,,,,,,PCIe 3.0 x16,,,209.9,8.43,14,VCQP620-PB,GPU/23ddf250-e1b4-45c8-ad3c-d3caa57a04ae.json
GPU,25f44698-79fd-4ce7-8b8c-0fc52ab1b801,Asus TUF Gaming GeForce RTX 2060 6GB GDDR6 Black / Gray,Asus,TUF-RTX2060-O6G-GAMING|90YV0CJ1-M0NA00,,,,,,,,,160,6,,,,,,PCIe x16,,,297.8347107,9.5,4,90YV0CJ1-M0NA00,GPU/25f44698-79fd-4ce7-8b8c-0fc52ab1b801.json
GPU,26751a0c-df85-4876-a711-6a28cf62df65,Gigabyte D5 GeForce GTX 1050 2GB GDDR5,Gigabyte,GV-N1050D5-2GD,,,,,,DDR5,,,75,2,,,,,,PCIe x16,,,131.9,9.19,84,GV-N1050D5-2GD,GPU/26751a0c-df85-4876-a711-6a28cf62df65.json
GPU,26fbb2e3-18a5-4b37-a039-675891b82637,Asus TUF GAMING OC GeForce RTX 3090 24 GB,Asus,TUF-RTX3090-O24G-GAMING|90YV0FD1-M0NM00,,,,,,,,,350,24,,,,,,PCIe x16,,,1699.9,9.43,7,90YV0FD1-M0NM00,GPU/26fbb2e3-18a5-4b37-a039-675891b82637.json
GPU,2761e680-c5e5-461f-bcd8-8c3612f3dcff,Gigabyte OC Radeon RX 5500 XT 4GB GDDR6 Black / Gray,Gigabyte,GV-R55XTOC-4GD,,,,,,,,,130,4,,,,,,PCIe x16,,,189.9,8.4,5,GV-R55XTOC-4GD,GPU/2761e680-c5e5-461f-bcd8-8c3612f3dcff.json
GPU,290993d5-e4ce-49ee-93bd-28a41a912118,PNY VCG16504SSFPPB GeForce GTX 1650 SUPER 4GB GDDR6 Black,PNY,VCG16504SSFPPB,,,,,,,,,100,4,,,,,,PCIe x16,,,159.5041322,0,0,VCG16504SSFPPB,GPU/290993d5-e4ce-49ee-93bd-28a41a912118.json
GPU,2a685b19-b344-4899-a4f9-1aa8514c464d,PNY XLR8 Gaming EPIC-X RGB GeForce RTX 3090 24GB GDDR6X Black,PNY,VCG309024TFXPPB,,,,,,,,,350,24,,,,,,PCIe x16,,,2576.735537,8.86,7,VCG309024TFXPPB,GPU/2a685b19-b344-4899-a4f9-1aa8514c464d.json
GPU,2c4b7b8f-5f3c-4093-ba3c-d357bff9e381,PNY VCG16504D6DFPPB GeForce GTX 1650 G6 4GB GDDR6 Black,PNY,VCG16504D6DFPPB,,,,,,,,,75,4,,,,,,PCIe x16,,,149.89,10,5,VCG16504D6DFPPB,GPU/2c4b7b8f-5f3c-4093-ba3c-d357bff9e381.json
GPU,2c895624-f1fd-49ca-876f-5ad7690c82b5,MSI VENTUS GP GeForce RTX 2070 8GB GDDR6 Silver / Black,MSI,RTX 2070 VENTUS GP|GEFORCE RTX 2070 VENTUS GP|V375-423R,,,,,,,,,185,8,,,,,,PCIe x16,,,469.9,9.62,433,V375-423R,GPU/2c895624-f1fd-49ca-876f-5ad7690c82b5.json
GPU,2cb6d3f3-1120-447a-9612-222564f88b36,Asus DUAL EVO OC GeForce GTX 1660 SUPER 6GB GDDR6 Black,Asus,DUAL-GTX1660S-O6G-EVO|90YV0DS3-M0NA00,,,,,,,,,125,6,,,,,,PCIe x16,,,259.9,9.61,148,90YV0DS3-M0NA00,GPU/2cb6d3f3-1120-447a-9612-222564f88b36.json
GPU,2dd37c3e-3a78-43c7-bae7-9b170e3065e1,Sapphire NITRO+ SE Radeon RX 5500 XT 8GB GDDR6 Black,Sapphire,11295-05-20G|100418NT+8GSEL,,,,,,,,,135,8,,,,,,PCIe x16,,,239.89,8.76,55,11295-05-20G,GPU/2dd37c3e-3a78-43c7-bae7-9b170e3065e1.json
GPU,2f2c0630-4f9d-4476-a1f2-fe03f4c0c83a,EVGA KO GAMING GeForce RTX 2060 6GB GDDR6 Gray / Black,EVGA,06G-P4-2066-KR|EVGA-06G-P4-2066-KR,,,,,,,,,160,6,,,,,,PCIe x16,,,354.91,9.52,46,06G-P4-2066-KR,GPU/2f2c0630-4f9d-4476-a1f2-fe03f4c0c83a.json
GPU,30776cff-ecbd-42a6-81d1-fd243b611980,XFX Triple Dissipation Black Radeon RX 5700 XT 8GB GDDR6,XFX,RX-57XT83LD8,,,,,,,,,225,8,,,,,,PCIe x16,,,409.9,8.42,57,RX-57XT83LD8,GPU/30776cff-ecbd-42a6-81d1-fd243b611980.json
GPU,31c70edd-8128-4837-a264-86b6548a9798,Zotac GeForce GT 1030 GeForce GT 1030 2GB GDDR5 Black,Zotac,ZT-P10300A-10L,,,,,,DDR5,,,30,2,,,,,,PCIe x16,,,70,9.2,5,ZT-P10300A-10L,GPU/31c70edd-8128-4837-a264-86b6548a9798.json
GPU,32cbe240-710f-4e3f-86bf-a9d67dd779c2,Gigabyte AORUS GeForce GTX 1660 Ti 6GB GDDR6 Black / Gray,Gigabyte,GV-N166TAORUS-6GD,,,,,,,,,120,6,,,,,,PCIe x16,,,287.553719,10,5,GV-N166TAORUS-6GD,GPU/32cbe240-710f-4e3f-86bf-a9d67dd779c2.json
GPU,32fff976-49df-4d84-a019-2ceb6a8c935c,Asus TUF GAMING GeForce RTX 3080 10GB GDDR6X Black,Asus,TUF-RTX3080-10G-GAMING|90YV0FB0-M0NM00,,,,,,,,,320,10,,,,,,PCIe x16,,,789.9,8.64,25,90YV0FB0-M0NM00,GPU/32fff976-49df-4d84-a019-2ceb6a8c935c.json
GPU,3422ba53-f539-420b-b1a1-1a487b6c65fa,XFX Radeon RX 5700 XT THICC II Ultra,XFX,RX-57XT8DBD6|RX-57XT8DFD6,,,,,,,,,225,8,,,,,,PCIe 4.0 x16,,,499.4049587,8.5,72,RX-57XT8DBD6,GPU/3422ba53-f539-420b-b1a1-1a487b6c65fa.json
GPU,361e9ba6-146e-4390-8f31-0834f803b574,ZOTAC GAMING GeForce RTX 2080 SUPER AMP,Zotac,ZT-T20820D-10P,,,,,,,,,250,8,,,,,,PCIe 3.0 x16,,,755.9,5.33,3,ZT-T20820D-10P,GPU/361e9ba6-146e-4390-8f31-0834f803b574.json
GPU,371eb733-1570-427c-95c1-43f1b9dcfcd9,EVGA GeForce RTX 3080 XC3 ULTRA GAMING 10GB GDDR6X,EVGA,10G-P5-3885-KR,,,,,,,,,320,10,,,,,,PCIe 4.0 x16,,,829.9,8.83,12,10G-P5-3885-KR,GPU/371eb733-1570-427c-95c1-43f1b9dcfcd9.json
GPU,37440d49-3175-4588-8e7f-69055ad8a2aa,Gigabyte OC GeForce RTX 2060 6GB GDDR6,Gigabyte,GV-N2060OC-6GD,,,,,,,,,160,6,,,,,,PCIe x16,,,339.9,9.28,669,GV-N2060OC-6GD,GPU/37440d49-3175-4588-8e7f-69055ad8a2aa.json
GPU,38aa9cb2-e311-4b3a-9ba7-1dfdb11c2fbb,Gigabyte AORUS XTREME GeForce RTX 3080 10GB GDDR6X Black Silver,Gigabyte,GV-N3080AORUS X-10GD,,,,,,,,,320,10,,,,,,PCIe x16,,,999.9,7.33,3,GV-N3080AORUS X-10GD,GPU/38aa9cb2-e311-4b3a-9ba7-1dfdb11c2fbb.json
GPU,3aa45579-6715-4cf7-a5ea-57759293d8b8,GIGABYTE Radeon RX 5500 XT 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R55XTGAMING OC-8GD,GIGABYTE,GV-R55XTGAMING OC-8GD,,,,,,,,,140,8,,,,,,PCIe 4.0 x16,,,208.8760331,9.2,20,GV-R55XTGAMING OC-8GD,GPU/3aa45579-6715-4cf7-a5ea-57759293d8b8.json
GPU,3d6e8620-b396-4586-a2e5-10a45a7f1515,PNY GeForce GTX 1660 SUPER Dual 6GB GDDR6 Black,PNY,VCG16606SDFPPB,,,,,,,,,125,6,,,,,,PCIe x16,,,229.9,9.24,66,VCG16606SDFPPB,GPU/3d6e8620-b396-4586-a2e5-10a45a7f1515.json
GPU,3db376d7-d88c-4d1a-bff2-a0f51810c560,Gigabyte GeForce GT 1030 Black / Orange 2GB GDDR5 Black / Orange,Gigabyte,GV-N1030OC-2GI,,,,,,DDR5,,,30,2,,,,,,PCIe x16,,,78.99,9.09,219,GV-N1030OC-2GI,GPU/3db376d7-d88c-4d1a-bff2-a0f51810c560.json
GPU,3e481a8b-9d7e-4a32-8d98-97e1b30dd918,Asus Radeon RX 5600 XT STRIX GAMING OC 6GB GDDR6 Black,Asus,ROG-STRIX-RX5600XT-O6G-GAMING|90YV0EB0-M0NA00,,,,,,,,,150,6,,,,,,PCIe x16,,,379.9,0,0,90YV0EB0-M0NA00,GPU/3e481a8b-9d7e-4a32-8d98-97e1b30dd918.json
GPU,3e9df658-f9b5-49f6-abe0-415e2aaa9a43,Zotac ZT-71302-20L GeForce GT 710 2 GB,Zotac,ZT-71302-20L,,,,,,,,,19,2,,,,,,PCIe x16,,,48.2231405,9.29,34,ZT-71302-20L,GPU/3e9df658-f9b5-49f6-abe0-415e2aaa9a43.json
GPU,3eca18a9-0d51-403a-ae83-1c087087e5f3,EVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB GDDR6X,EVGA,10G-P5-3897-KR,,,,,,,,,320,10,,,,,,PCIe 4.0 x16,,,879.9,9.57,14,10G-P5-3897-KR,GPU/3eca18a9-0d51-403a-ae83-1c087087e5f3.json
GPU,3f54060c-f767-44be-9345-6fb75578318a,Sapphire PULSE Radeon RX 550 - 640 4GB GDDR5 Black,Sapphire,11268-15-20G,,,,,,DDR5,,,60,4,,,,,,PCIe x16,,,85.98,9.09,70,11268-15-20G,GPU/3f54060c-f767-44be-9345-6fb75578318a.json
